Text,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
Haha mate its all good I love a debte I just wished the center ,33,20,53,0,54,0.11172391,0.08947822,0.07869885,0.07183236,0.070246786
No girl unhappy  that's why. Wa ropiwa 1. Sandton is unnecessarily expensive2. Try salons in Braam.,33,56,50,30,19,0.111723855,0.08947823,0.07869884,0.07183239,0.07024681
 SURE NO PROB. ILABYU TOO  ,33,50,53,30,6,0.06268387,0.054615855,0.051734637,0.048004713,0.043733887
 love it unhappy ,33,7,6,46,15,0.12306281,0.06013876,0.05453095,0.051918477,0.045979816
Streaming later in the day (night stream) since i have to go and take care of the internet contract,33,34,53,7,35,0.10431157,0.08917817,0.05376524,0.04972445,0.046805277
soph please don%27t win again unhappy   jk.. good luck i think you will draw a good poster,33,50,53,62,54,0.03799391,0.036836695,0.03573973,0.027304385,0.026891971
Its not organicthey'll shoehorn it inbut plot  character developmentMCU netflix has lesWhat support ,33,32,55,40,34,0.06047064,0.052312084,0.04294977,0.041582976,0.0413554
Well thanks for stoping by unhappy ,33,30,6,7,1,0.08557588,0.079612754,0.079003975,0.07119274,0.060363755
Ps4 mate,33,6,57,31,41,0.21895961,0.11559652,0.108992316,0.061092947,0.058734935
Thanks for that! Little things like that really help when sleep starts hitting and you don't drink coffee or energy drinks unhappy ,33,55,19,32,43,0.11175902,0.082666636,0.0660469,0.06461495,0.057947196
Ok will do! I never had any problems with the old ticket app,33,6,53,15,7,0.14781739,0.10422242,0.06749442,0.05289167,0.051448803
Its not organicthey'll shoehorn it inbut plot  character developmentMCU netflix has lesWhat support ,33,32,55,40,34,0.23859885,0.09922833,0.09485564,0.08915411,0.08378284
major waffle cravings right now sad ,34,27,5,35,45,0.16625422,0.07358804,0.06369092,0.059739534,0.049773127
please just stop confining animals in zoos unhappy  ,34,46,5,27,32,0.056789275,0.041858483,0.0406344,0.035107702,0.03461351
noOoooooo YOU GONNA MISS THE BUFFET unhappy  TAKE CARE AIN!!!!!!!!!!!!!!!!! ,34,46,35,5,23,0.19265899,0.15254551,0.118438326,0.10052686,0.054886773
 the application is Kana Kanji Funtime! Sadly,34,35,27,45,5,0.08522534,0.07525683,0.063819766,0.06307663,0.057509914
 froze mid install. Waited 3hrs he'd to pull plug crying ,34,32,45,3,35,0.07190089,0.06693729,0.061372362,0.059828207,0.05454221
 Another ATBB on it's way ! I wish Srk Sir starts signing good movies unhappy  ,34,27,5,22,33,0.049244016,0.043827146,0.0434051,0.04312777,0.042375125
I want Jabee crying ,34,3,35,46,29,0.15344875,0.14136343,0.08404069,0.06020258,0.04240529
sociopath full raid gear sad  ,34,27,35,5,45,0.06030985,0.049363445,0.044195477,0.04138472,0.03841278
Let's not forget that it's also Gabriel Tenma White's birthday today!I miss unhappy  ,34,5,46,27,61,0.11172391,0.08947822,0.07869885,0.07183236,0.070246786
 i want to explode like a grenade to the point where people will die with me. sad ,34,27,5,46,32,0.18539184,0.11155508,0.09708417,0.08379689,0.07533452
i really want one of those iconic jimin stripes turtleneck shirt unhappy ,34,46,35,27,5,0.10619715,0.07624299,0.070521176,0.0575565,0.057535745
Cold as a mother crusher right now. Nearing the end of April. sad ,34,27,5,52,43,0.11417119,0.108192205,0.053838927,0.052716337,0.047161452
6 days in camp haiss miss you a lot unhappy ,34,5,46,27,35,0.07429449,0.06458727,0.05936084,0.04565266,0.045271654
oh my god not laurie penny unhappy ,34,46,32,3,55,0.05220832,0.049654696,0.044577416,0.03845951,0.037624765
my favourite lipstick hilang crying ,34,46,3,35,29,0.070143096,0.05831516,0.05020922,0.048540894,0.047017477
Whaddup. Me too crying ,34,3,35,45,46,0.12461292,0.11758145,0.1153293,0.10419469,0.08886538
who's selling an army bomb ver 2??? meet up on sad ,34,27,46,3,35,0.112797,0.09109241,0.07138642,0.05954669,0.05468567
easter has flown unhappy  I'm not ready to give up home luxuries like branded cereal,34,5,27,46,35,0.11826108,0.09183616,0.0760055,0.07246307,0.06786315
i'm actually crying while typing this tweet i just can't take it anymore.. not applicablehulog not applicable knock out d unhappy ,34,46,27,35,5,0.082435384,0.041129794,0.028896153,0.028721184,0.028336134
Small fishie died unhappy ,34,27,5,35,22,0.058197964,0.048830982,0.0481722,0.047836795,0.044148732
oh my god unhappy  next time mishutuuu,34,27,46,32,45,0.13697444,0.11840482,0.062031213,0.048480615,0.04504729
Can you say Hi julia ??pleasee crying  ,34,21,3,46,29,0.07512996,0.06941733,0.06599556,0.058385856,0.05698623
I NEED A UNICORN FRAPPUCCINO STAT. I JUST FOUND OUT THEY ARE LIMITED TIMEE! unhappy  How much longer?,34,27,46,29,5,0.11172391,0.08947822,0.07869885,0.07183236,0.070246786
Ohh welcome to CLXSSlC chanyeol oppa! Or should I call you with richard? Kalau jadi sayang gimana? unhappy ,34,27,46,43,53,0.13144521,0.110756285,0.07366349,0.071766265,0.070166744
What a pity! unhappy  Those were beautiful! But thank you for your answer!,34,27,46,5,8,0.06854113,0.0682429,0.05716991,0.04439567,0.035681196
No stream tonight! Throat is killing me. unhappy ,34,27,39,52,43,0.08275801,0.06711768,0.06453154,0.055198308,0.05379019
yes instant message sad crying ,34,46,35,5,3,0.087595545,0.07931542,0.07315971,0.06598196,0.04598027
Something is really wrong. I should be spending my days naked on a beach in the hot sunshine. Not working in the cold in King's Lynn sad ,34,27,5,22,43,0.18400353,0.12580107,0.084769115,0.079071626,0.076705836
Not really an amount just loads of sections unhappy  I'll ride up to to netherton now meet me at Darby end ?,34,62,42,27,28,0.19247325,0.12768129,0.12375352,0.0927845,0.05572775
unhappy  We're sorry your pizza arrived with mushrooms despite your request. Could you please get in touch vi ,34,52,27,43,22,0.30756873,0.05668885,0.047429785,0.039007444,0.038116146
i want to cry unhappy ,34,27,5,35,45,0.14863516,0.12135228,0.06914618,0.067083,0.064998515
I lost one import quizzz unhappy ,34,27,5,45,46,0.14663734,0.107396275,0.09350509,0.08349407,0.08199544
i hate park jisung so much sad ,34,3,27,46,5,0.06415311,0.043507233,0.04007662,0.040030494,0.036236707
i miss my boys unhappy  i have started working with my own local boys but they are very nervous college friends,34,5,22,27,45,0.15402062,0.12787384,0.10542447,0.076021455,0.06730331
My only one cat yang manja sangat and now someone has took him unhappy  ,34,46,27,5,35,0.06030313,0.060069073,0.05930816,0.054506868,0.05382695
 and all the mobbing in Australia,34,31,42,35,3,0.12873912,0.052603886,0.047819685,0.041833103,0.039446417
donny unhappy  ,34,5,27,46,22,0.13736345,0.10796081,0.09085774,0.090070434,0.083385736
 tolong bantu sampaikan keluhan ARMYs ke dong. Too many complaint here and there since day 1 of ticketing unhappy ,34,43,45,27,55,0.12680021,0.11449556,0.08026042,0.072578214,0.06946458
man its been about 2hrs since their vlive...its nearly over for sydney ppl... unhappy  goes so quick so appreciate every second!!,34,27,46,32,5,0.08705029,0.056660485,0.047698475,0.045991447,0.043891247
sadly yes. since he was expected to continue losing support before dropping bombs unhappy  going up when expe ,34,27,5,35,22,0.11172391,0.08947822,0.07869885,0.07183236,0.070246786
Youngjae during fansign on 04/10/17 constantly massaging his back. Clearly something wrong but pretended he was not,34,46,0,22,40,0.11237931,0.07162051,0.06533307,0.06502487,0.06310542
Jonny you and your poor legs make me so sad unhappy  hope you're okay,34,5,27,46,45,0.6340135,0.020178547,0.019902607,0.019810975,0.016480971
 poor mouse unhappy ,34,27,5,22,46,0.097539105,0.07331973,0.063617155,0.06283913,0.053711988
so upsetting the abuse these kids get unhappy   3 ,34,46,27,5,35,0.09381175,0.08837787,0.08465314,0.04950901,0.047715783
this is so sad what the fuck unhappy ,34,27,5,46,45,0.13697444,0.11840482,0.062031213,0.048480615,0.04504729
Jackson unhappy  then Youngjae silence  aww,34,46,49,3,27,0.082435355,0.041129794,0.028896151,0.028721182,0.028336134
Oh sadly i wont watch her right now  they're forbid me to see her unhappy ,34,5,46,27,35,0.09405973,0.07082874,0.066722386,0.06604714,0.055981256
I cried so much,34,3,35,46,45,0.11537602,0.10150042,0.09652708,0.079431295,0.07903221
 no sign of Garry Barlow yet sad ,34,27,5,22,46,0.14702825,0.07775681,0.07661666,0.0732864,0.07048691
I am sad to report that the robins egg my mom found in the yard after a storm has been taken off life support. Poor thing is too frozen unhappy ,34,27,5,22,46,0.13453516,0.09681923,0.06488624,0.047048695,0.040918034
When you're late to work because you had to break the news to the lovely lady who cleans the house... crying together unhappy ,34,46,27,32,20,0.103771776,0.08491972,0.081877775,0.055065803,0.053827282
They stopped having them when they got rid of the toy surprises at the bottom unhappy ,34,27,5,46,22,0.10396512,0.07544708,0.07488946,0.07164543,0.06367888
HOLY SHIT! 40 pages script of the opening scene of Man Of Steel on Krypton got compressed.I wish I could at least,34,45,27,43,3,0.10717357,0.09164262,0.054250028,0.049848292,0.04671785
I said D2 largely because SD D2 doesn't run on newer versions of Mac OS and I miss playing it unhappy   HD woul ,34,46,27,5,3,0.117250815,0.097188145,0.065358184,0.059680197,0.05368809
congratyoulations Harry!!!!! Been with you since fifa 13!!!! Miss yoyour younboxing videos unhappy ,34,46,27,5,35,0.0781857,0.06500829,0.057702433,0.052468352,0.050849788
can't wait to see you in that film Karl! I wished you would be here were I'm bu,34,46,5,27,35,0.11293895,0.10904799,0.09768581,0.09264196,0.08661953
Zac farro is back By the way hehehe So sad Jeremy is not unhappy ,34,46,27,49,5,0.14533992,0.053861223,0.049929913,0.047751915,0.04749279
Powerpoint'te mi hazirladiniz post'u unhappy ,34,46,11,27,55,0.09788584,0.09395969,0.073247045,0.069800116,0.062887825
Hi Ashish! We tried to call your number but got no response unhappy  Please share another suitable time and an alternate.. cont1,34,27,21,33,22,0.09311918,0.080692194,0.07590917,0.049211297,0.04495343
Omg I'm sad to say that I actually don't remember this! unhappy  when did this happen??,34,46,27,5,43,0.102881595,0.04659314,0.04600454,0.03797937,0.03762025
crying  We're getting VM soon wooo,34,3,46,35,61,0.08702096,0.06728238,0.06427428,0.047252912,0.04252151
this is jimin to yoongi unhappy  ,34,46,3,35,27,0.14738454,0.042681813,0.03768004,0.030639779,0.03049348
Chin up Leo crying  ,34,35,46,3,45,0.11462753,0.08547106,0.075927794,0.07527744,0.06572533
Rip tes 100k experience  crying ,34,46,21,35,45,0.13773711,0.09232762,0.09089082,0.086922884,0.08339984
this is jimin to yoongi unhappy  ,34,46,3,35,27,0.055017296,0.042976763,0.03360148,0.02993654,0.02990411
I just watched this kid from produce 101 who performed Chewing Gum omoo poor kid bless his soul unhappy ,34,22,39,27,45,0.06735664,0.06681365,0.05928057,0.05573568,0.055708554
Jyoust hyoug me,34,46,55,32,24,0.09081096,0.07667856,0.070475355,0.06226562,0.049439207
jimin doesnt follow me yet unhappy ,34,35,46,27,5,0.113961816,0.10091818,0.09460744,0.070305645,0.067358986
 dealer said loads of cars were returning due to disabled losing them sad ,34,27,45,22,3,0.11172391,0.08947822,0.07869885,0.07183236,0.070246786
SO PRECIOUS I REALLY MISS HIM unhappy   ,34,5,27,46,35,0.06047064,0.052312084,0.04294977,0.041582976,0.0413554
no one is selling vhope banners what?  sad ,34,27,22,5,35,0.15059154,0.09113886,0.087331764,0.06907393,0.052752316
aww eunji didnt see win today sad  but congratulations to winner !!!!,34,40,33,8,61,0.06957193,0.06218657,0.062010627,0.043887928,0.037926022
this is jimin to yoongi unhappy  ,34,46,3,35,27,0.13913916,0.12707704,0.11780254,0.094300844,0.0918042
this is jimin to yoongi unhappy  ,34,46,3,35,27,0.07590151,0.06011558,0.05125686,0.050270043,0.03707091
i want harry's phonecase sad ,34,27,5,3,35,0.06526473,0.057925664,0.04575024,0.03886927,0.03125469
oh noooo baby unhappy ,34,27,5,46,45,0.06418056,0.06239068,0.049028993,0.04861823,0.046880465
ich will ned unhappy ,34,27,46,5,35,0.10031687,0.073540606,0.059065305,0.05675687,0.04726437
This is by far my worst day of 2017 since January 8th unhappy  crying  crying .,34,46,27,5,45,0.06495654,0.057693645,0.055393517,0.05217666,0.05001605
Note to self: Dont get to attached crying ,34,46,56,35,43,0.112797,0.09109241,0.07138642,0.05954669,0.05468567
Roc Boyz sad  ,34,35,3,48,5,0.15575843,0.107853696,0.04513605,0.044922773,0.041775905
Need your help guys crying  ,34,45,35,5,46,0.14354967,0.12750679,0.07037744,0.06932354,0.066963725
its ending soon aah unhappy ,34,27,46,35,43,0.14973935,0.076799065,0.068024814,0.06318151,0.05792316
Faltan Russel  why Noodle unhappy ,34,46,27,5,22,0.06495654,0.057693645,0.055393517,0.05217666,0.05001605
it kind of feels like a sunburight now right now sad  someone please make the nobby things on glasses not slip,34,27,5,21,45,0.11304384,0.06866734,0.03968705,0.03598323,0.02822281
Hi! We tried to call your number but got no response unhappy  Please share another suitable time and an alternate number.. cont1,34,21,27,33,50,0.072567314,0.06121674,0.055084962,0.04427868,0.03891552
i miss minmin crying ,34,46,35,3,45,0.14159186,0.1192528,0.08707638,0.07275661,0.06582927
when will you go here in batangas? sad  ,34,27,5,46,35,0.11172391,0.08947822,0.07869885,0.07183236,0.070246786
this wasnt meant to sound ano sad ,34,27,5,46,22,0.12150876,0.116120614,0.100837976,0.09348345,0.05672664
My husband has a family history with the mafia too but he doesn't know the stories sad ,34,22,5,46,27,0.18195705,0.15162191,0.11518548,0.09701142,0.07685176
suuuuuuuuss scared crying ,34,3,0,51,35,0.102843635,0.10134494,0.0885418,0.08265086,0.06439257
Roc Boyz sad  ,34,35,3,48,5,0.14113605,0.13725251,0.107269935,0.07878035,0.06432097
this is jimin to yoongi unhappy  ,34,46,3,35,27,0.06873912,0.04986857,0.048172407,0.045027472,0.038316857
 it's been so much fun and I absolutely love the kids!! Don't want it to be over so soon unhappy ,34,5,27,46,61,0.16384621,0.13578749,0.115391105,0.07827961,0.07500842
now i don%27t want to go camp unhappy ,34,27,43,35,5,0.10924164,0.1014436,0.09683847,0.071953356,0.06954948
Hi! We tried to call your number but got no response unhappy  Please share another suitable time and an alternate number for.. cont1,34,21,27,32,22,0.049403768,0.04610683,0.04506592,0.044689916,0.04457857
not applicablengarag not applicable this unhappy  ill find more wonu pictures soon alxmdkcsnx ,34,46,55,32,27,0.13440797,0.1322356,0.127485,0.098248705,0.08411726
oh my god what the heck i'm so sorry! this was one of my favorites as well unhappy ,34,46,5,27,52,0.16088931,0.1391688,0.09105836,0.07278863,0.06163892
Scout photobombed my bluebells photo sad  ,34,46,27,35,5,0.050111867,0.04925615,0.037542388,0.033612654,0.032591436
Used up a month's worth at Laugharne Weekend sad  (no wi-fi in small Carmarthenshire towns,34,27,46,5,35,0.08851896,0.078905,0.06455579,0.04299897,0.039654654
Youngjae looked so sad in the video unhappy ,34,27,46,5,3,0.18323262,0.17196937,0.13646658,0.09898354,0.06863298
First round exit in 15 minutes followed by 45 of tech crying unhappy  ,34,46,45,20,42,0.17069785,0.14878312,0.12394085,0.06531059,0.061663095
this is jimin to yoongi unhappy  ,34,46,3,35,27,0.13366646,0.105428234,0.09487419,0.053995814,0.047111757
Roc Boyz sad  ,34,35,3,48,5,0.1153,0.10055761,0.09844226,0.08158043,0.06985433
Roc Boyz sad  ,34,35,3,48,5,0.06047064,0.052312084,0.04294977,0.041582976,0.0413554
 last night I had a dream in which I moved to Japan and just so happened to see you! You denied my friendlies request. unhappy ,34,46,27,5,32,0.19111457,0.14785732,0.097359814,0.09060349,0.0691228
SO PRECIOUS I REALLY MISS HIM unhappy   ,34,5,27,46,35,0.1358023,0.096054696,0.07363737,0.07318928,0.07259361
aando uandhappy  i googled it the other day to read the meandu agaiand and it said it was a hoax,34,0,3,46,45,0.084451504,0.06924511,0.06267011,0.052740198,0.052613094
ikr!! unhappy  oki welcome sam ,34,27,46,53,55,0.05111854,0.04102892,0.035878967,0.03373146,0.031817794
this is jimin to yoongi unhappy  ,34,46,3,35,27,0.12824753,0.10625811,0.07600979,0.04813274,0.047683656
oh shiiiiid noooooor unhappy  ,34,27,46,5,45,0.054186564,0.049006674,0.04428642,0.04007331,0.037875835
senior snaps are starting to get so senti aw unhappy ,34,46,27,5,22,0.1345425,0.11818421,0.111775085,0.08996224,0.08486632
this is jimin to yoongi unhappy  ,34,46,3,35,27,0.091941625,0.07917425,0.06433744,0.06248435,0.059033018
PLAYMFS: need moodbooster juseyo unhappy  jily_jelly,34,27,55,43,46,0.08004487,0.059700377,0.05834745,0.0547918,0.051942162
SO PRECIOUS I REALLY MISS HIM unhappy   ,34,5,27,46,35,0.0884594,0.080606066,0.07028554,0.06207337,0.05422799
Oh no Andy unhappy ,34,27,5,46,43,0.10017601,0.061541915,0.059785407,0.057934806,0.041554924
Hi! We tried to call your number but got no response unhappy  Please share another suitable time and an alternate number for us to.. cont1,34,21,27,43,46,0.08795117,0.07632016,0.06917587,0.058744863,0.053862046
Long time no chat sad ,34,5,35,15,27,0.11674606,0.09714867,0.08642247,0.0694501,0.06418971
This is so damn touching. unhappy  ,34,5,27,46,43,0.051157575,0.050391875,0.04953016,0.044722036,0.040154364
Hi! We tried to call your number but got no response unhappy  Please share another suitable time and an alternate number.. cont1,34,21,27,33,50,0.1514196,0.050768875,0.042544294,0.034948368,0.032962047
Sorry for no stream yesterday,34,27,5,22,45,0.14054835,0.07977758,0.057950754,0.042576984,0.03768035
I can't draw naked women crying ,34,56,35,52,45,0.2770104,0.13865377,0.091243125,0.09022897,0.04703502
When Jongin asked each members whether they have eaten and felt so wronged because they ate without him unhappy  ,34,3,46,0,7,0.0669236,0.063834816,0.049553946,0.041894045,0.040599424
instant message cramping sad ,34,27,5,45,43,0.100310475,0.09217908,0.07635828,0.07261121,0.044354305
why do people abuse animals unhappy  they're so loyal,35,46,34,5,22,0.09757071,0.044243004,0.035300493,0.032111757,0.030536786
RELATABLE unhappy ,35,27,22,5,46,0.06892284,0.036893014,0.03624831,0.03594239,0.03591565
slight buzy kasi besh unhappy  ,35,27,46,45,5,0.13355917,0.109140664,0.06606932,0.051319104,0.04873316
slight buzy kasi besh unhappy  ,35,27,46,45,5,0.100655735,0.06809178,0.064149775,0.05678583,0.056673218
I do it for 5/6 times a week leh sad  and yes closing is damn fuck opening so much better,35,3,34,45,40,0.23164578,0.11787699,0.10741058,0.071775876,0.06737439
Who got to pen today man crying ,35,3,34,2,0,0.15008256,0.06526362,0.034028117,0.029023837,0.024308266
 still strict,35,45,20,25,19,0.1154548,0.10867516,0.07297888,0.05607822,0.046163283
i want to make waffles unhappy ,36,22,5,27,34,0.10477666,0.103031486,0.05490137,0.053530686,0.053400174
 had chopsuey before that unhappy  laughing my ass off humble feeds are always the bomb!,36,6,17,54,0,0.083522335,0.06711232,0.060428422,0.059966292,0.053667463
But i want unhappy  that looks so yummy hehehe.,36,49,4,54,16,0.098003626,0.078897834,0.059521504,0.054050118,0.05280582
did some warm up sketches of some of my faves,36,16,6,49,7,0.1498153,0.090881035,0.06030652,0.05686496,0.03784899
Too bad i can't watch it unhappy  that cake is cute and looks delicious,36,5,27,34,46,0.13899788,0.105932705,0.08788612,0.042599995,0.032204654
we can get pork katsudon at Tokyo Diner! Tho it doesn't have egg in it unhappy ,36,33,53,62,10,0.08100035,0.08071184,0.074658826,0.06487405,0.06392828
Pierces like a bitch unhappy ,37,32,26,56,55,0.123860136,0.109299265,0.06581048,0.06068003,0.058221143
fuck get me followers unhappy  my ratio is amazing,37,32,55,35,63,0.06475462,0.05977927,0.054889455,0.04614366,0.04583638
As if this process hasn't been frustrating enough,37,55,32,45,43,0.11878753,0.10646905,0.08463881,0.0740629,0.067539066
Hey Tony,38,50,16,9,36,0.14824814,0.1294563,0.09862405,0.08326274,0.07759097
It was not your fault,38,1,26,5,46,0.1539994,0.07219104,0.0565344,0.044619806,0.038623672
you're a kabute unhappy ,38,30,11,56,26,0.097883925,0.0636547,0.0609331,0.053525124,0.045201033
don't rt to save a guy's life ,38,56,25,1,19,0.09145418,0.08684311,0.076939985,0.068131566,0.06441412
Don kray denial of normal bi say ,38,0,49,11,25,0.049176097,0.048991483,0.045864124,0.042550623,0.04056193
 basketball etc theyre all restrict.Threw ,38,56,30,13,6,0.093039304,0.08491584,0.07463161,0.04822514,0.041553594
you don't post much lately?  school unhappy  ,38,56,22,1,55,0.08366059,0.059260394,0.051828884,0.050900962,0.044611618
just now I saw. But you did not reply unhappy ,38,1,55,25,19,0.26916802,0.08723098,0.074281484,0.0640739,0.044675473
Hi Julie,38,16,7,53,30,0.09608668,0.08357455,0.06826249,0.06242437,0.05978473
Mmmmm I guess your not getting much acting work these days? You have too much time on your hands unhappy ,38,55,1,56,22,0.1332051,0.11311182,0.09123681,0.07920703,0.06526165
 but how about yours? unhappy ,38,5,26,30,1,0.14032757,0.10419831,0.102318086,0.094906256,0.058702275
How unhappy  some dogs like it though,39,22,5,27,45,0.11237933,0.07162049,0.06533307,0.06502481,0.06310543
His face looks bloated unhappy  baby get well soon ,39,34,27,5,43,0.07098487,0.06793399,0.060508013,0.059654098,0.054161385
I keep waking up in the middle of the night sick as shit. unhappy ,39,27,5,43,52,0.11883609,0.101034306,0.0952324,0.08342797,0.07171302
i feel so sick today unhappy ,39,27,5,43,52,0.08659287,0.06592678,0.06496552,0.060628206,0.056584973
NMD R2's so ugly unhappy  ,39,52,46,35,34,0.084451504,0.06924511,0.06267011,0.052740198,0.052613094
I caught a cold. unhappy  It seems I've got tired than I expected....,39,27,43,35,52,0.15754351,0.075293094,0.04365293,0.04346157,0.036645953
 the girl in front of me was ,39,4,12,6,49,0.14424095,0.1005577,0.058482416,0.050138842,0.04959549
 it's such a negative pit of unhappiness,39,52,56,43,22,0.19594678,0.17125498,0.07667916,0.023367498,0.019727118
mom please stop making cookies,39,21,52,38,56,0.26593763,0.20773615,0.105841815,0.043887366,0.042394705
unhappy  :/ unhappy   feeling sick,39,27,5,43,52,0.14084469,0.0825016,0.06098713,0.05246334,0.03876045
Must Feel Like Shit When Men Can Stare Down The Barrel Of A Bong As They Spend Their Kid's Milk Money unhappy ,39,52,25,22,55,0.07630502,0.069381244,0.06067084,0.059740186,0.05048208
ohh normally I feel sick when I drink like 3-4 cups of coffee ,39,52,43,12,45,0.13428324,0.13184607,0.0704984,0.068483,0.05938181
 I have a cold unhappy  we'll see how I feel today!,39,52,43,27,5,0.061295923,0.05751402,0.054019216,0.05245289,0.04666841
and he's still taking over a quarter of the billboard charts while x is,40,6,33,42,17,0.054971404,0.05072853,0.045129806,0.044227224,0.042776972
For those asking,41,1,21,19,14,0.045162763,0.031519786,0.030726178,0.027244113,0.0271866
 but what camera you shooting with,41,42,12,22,25,0.14781739,0.10422242,0.06749442,0.05289167,0.051448803
Is that store still in use? If so,41,9,12,25,22,0.15111163,0.1191483,0.09455035,0.06673681,0.06393398
#NAME?,41,12,9,22,46,0.11172391,0.08947822,0.07869885,0.07183236,0.070246786
#NAME?,41,12,9,22,46,0.13136485,0.071294755,0.049864024,0.04664881,0.043653715
#NAME?,41,12,9,22,46,0.112391666,0.08375746,0.076673515,0.073723555,0.041989442
Oh boo,41,49,28,22,5,0.07512996,0.06941733,0.06599556,0.058385856,0.05698623
yes jenniessi? ,41,9,40,53,58,0.18677554,0.18332107,0.06927634,0.0669887,0.06608935
U4v9rr I wish I had noted the gentleman's name unhappy  but if you find out who he is,41,32,46,34,50,0.06792482,0.065778114,0.05814143,0.056185905,0.052638214
can just see the edge creeping in unhappy  ,41,52,12,62,43,0.10374248,0.094578244,0.07687038,0.06508145,0.058401696
PSA: REMEMBER THIS WHEN YOU ASK ARTISTS TO DRAW FOR YOU. I'd say the same thing for writers but apparently commissi ,41,20,22,62,25,0.2248126,0.19228007,0.09318636,0.077196784,0.06195918
Still NO sign - it's a very small area ( Gardens ) and it would be very obvious sad  quite a few eyes now ,41,22,27,34,5,0.08216939,0.06970441,0.062143087,0.03921322,0.0379753
 assumes Im outsider because of my ,41,46,42,14,49,0.14222242,0.12582424,0.11251746,0.094223015,0.07816007
 if i get 900 retweets and 900 likes. help me :(un,42,24,46,34,52,0.11433933,0.08338678,0.066663735,0.034050822,0.03364057
I can't access my school emails from any web browser unhappy  Yet I have so much homework for all my subjects on there,42,29,43,45,55,0.10134051,0.06664317,0.055638388,0.05531311,0.053800404
 if i get 900 retweets and 900 likes. help me :(un,42,24,46,34,52,0.19516417,0.16047291,0.08529098,0.07101303,0.060252983
i left my headphones at home unhappy  kms,42,3,29,51,19,0.07512997,0.06941732,0.06599555,0.058385868,0.056986246
 if i get 900 retweets and 900 likes. help me :(un,42,24,46,34,52,0.17085621,0.13643104,0.1264172,0.09469735,0.06876448
Call Duration: Before sex: 01:47:36 After sex: 00:00:19 crying ,42,46,34,25,52,0.10178066,0.07952989,0.074343294,0.059905298,0.055659696
shouldn't keep Kenyans complaining on ,42,1,48,37,14,0.040582236,0.03576211,0.03575963,0.033065867,0.032439437
Definitely my arms unhappy  ,43,27,5,52,45,0.06355789,0.060697597,0.060599457,0.050328404,0.047569588
fuckin' headache everyday unhappy ,43,52,45,27,32,0.10231459,0.06804486,0.06268799,0.05596969,0.047008343
Definitely my arms unhappy  ,43,27,5,52,45,0.080286376,0.05366194,0.050573297,0.04366021,0.04020939
Definitely my arms unhappy  ,43,27,5,52,45,0.15142387,0.13394861,0.09913559,0.076698646,0.07547517
Definitely my arms unhappy  ,43,27,5,52,45,0.11172391,0.08947822,0.07869885,0.07183236,0.070246786
Definitely my arms unhappy  ,43,27,5,52,45,0.08579525,0.078330144,0.07449382,0.07171293,0.0583601
Definitely my arms unhappy  ,43,27,5,52,45,0.24487604,0.08891144,0.08228235,0.066651575,0.0654746
Definitely my arms unhappy  ,43,27,5,52,45,0.10837476,0.104967095,0.09109831,0.070805065,0.054049727
Definitely my arms unhappy  ,43,27,5,52,45,0.15137766,0.112893485,0.08954236,0.07628495,0.05867099
Definitely my arms unhappy  ,43,27,5,52,45,0.103828505,0.08062608,0.064734295,0.05988889,0.056650348
Definitely my arms unhappy  ,43,27,5,52,45,0.07775156,0.07411255,0.070303954,0.0644262,0.062495288
Definitely my arms unhappy  ,43,27,5,52,45,0.059621442,0.050932594,0.044382405,0.04118894,0.03687615
Definitely my arms unhappy  ,43,27,5,52,45,0.15259124,0.11930649,0.117413215,0.07904811,0.07179376
Definitely my arms unhappy  ,43,27,5,52,45,0.07614307,0.05383043,0.043347616,0.042050686,0.03878288
Definitely my arms unhappy  ,43,27,5,52,45,0.04990227,0.049641315,0.048370082,0.04651662,0.045213945
Definitely my arms unhappy  ,43,27,5,52,45,0.058490034,0.057548266,0.055382054,0.040970456,0.03927826
Definitely my arms unhappy  ,43,27,5,52,45,0.15594845,0.13791513,0.08795865,0.08719856,0.05392803
In so much pain. My eye hurts unhappy  ,43,34,52,27,29,0.08180796,0.069643624,0.059837755,0.0576441,0.045529548
Definitely my arms unhappy  ,43,27,5,52,45,0.10903792,0.086428024,0.061407536,0.05066562,0.0446418
I have to wake up at 4:30 tomorrow so my body's gotten a head start by waking up at 4:30 every day this week unhappy ,43,27,42,52,45,0.14733952,0.13786642,0.12304982,0.09119367,0.07889965
when i'm enlisting can please turn up like this unhappy  ,44,48,11,37,13,0.08703963,0.05765693,0.049946837,0.04498377,0.042346038
 he'll kil ,44,0,9,42,51,0.0809173,0.08088563,0.07071001,0.05916367,0.048355807
Late nights ,44,48,14,63,6,0.120305374,0.08064584,0.0693897,0.046731662,0.038232435
4/20 today,44,57,17,40,31,0.21217494,0.099969715,0.08132015,0.0765218,0.05563966
only pure evil people unhappy ,44,13,32,55,15,0.07133492,0.06930786,0.05829891,0.046989515,0.046933442
only pure evil people unhappy ,44,13,32,55,15,0.089575216,0.087316066,0.07470949,0.06565493,0.054909617
White genocide is not a thing. Its figment of your imagination. Youre a victim of nothing but disinformation. ,44,11,58,39,56,0.11417119,0.108192205,0.053838927,0.052716337,0.047161452
